Index,Call Number,Title,Barcode,Notes,Image_barcode,Image_1,Image_2,Image_3,Year,Author,Interventions,Location-Building,Location-Shelf,Class,Subclass,Decade2,Language,Location,,
BMC-BR-0103,BR974 .M2,The Northmen /,3.17961E+13,,,,,,1878],"Maclear, G. F. 1833-1902. (George Frederick),",No,Canaday Library,Stacks (Monographs),B,BR,1870s,English,enk,,
BMC-BS-0047,BS2505 .B37 1873 (vol. 2),"Paul, the apostle of Jesus Christ, his life and work, his epistles and teachings.  A contribution to a critical history of primitive Christianity.",3.1796E+13,,,,,,1873-75.,"Baur, Ferdinand Christian, 1792-1860.",No,Canaday Library,Stacks (Monographs),B,BS,1870s,English,enk,,
BMC-BS-0061,BS2715 .L5 1879,"Saint Paul's Epistles to the Colossians and to Philemon : a  revised text with introductions, notes, and dissertations /",3.1796E+13,,,,,,1879,,No,Canaday Library,Stacks (Monographs),B,BS,1870s,English,enk,,
BMC-BV-0019,BV630 .G4 1877 (vol. 1),Church & state: their relations historically developed /,3.1796E+13,,,,,,1877,"Geffcken, F. Heinrich 1830-1896. (Friedrich Heinrich),",No,Canaday Library,Stacks (Monographs),B,BV,1870s,English,enk,,
BMC-DA-0013,DA20 .R91 ser.2 v.6,Debates in the House of commons in 1625 /,31796100568654,,,,,,1873.,Great Britain. Parliament House of Commons. (1625).,No,Canaday Library,Stacks (Monographs),D,DA,1870s,English,enk,,
BMC-DA-0021,DA20 .S9 v.56,"The register, or rolls, of Walter Gray, lord archbishop of York /",31796101196158,,,,,,1872.,"York (England : Diocese). Archbishop, 1215-1255 (Walter Gray)",No,Canaday Library,Stacks (Monographs),D,DA,1870s,English,enk,,
BMC-DA-0022,DA20 .S9 v.57,The register of the Guild of Corpus Christi in the city of York /,31796100526314,,,,,,1872.,"Guild of Corpus Christi, York, Eng.",No,Canaday Library,Stacks (Monographs),D,DA,1870s,English,enk,,
BMC-DA-0036,DA25 .B5 v.57 (vol. pt. 2),"Matthæi Parisiensis : monachi Santi Albani, Chronica majora /",31796004349904,,,,,,1872-83.,"Paris, Matthew, 1200-1259.",No,Canaday Library,Stacks (Monographs),D,DA,1870s,English,enk,,
BMC-DA-0044,DA25.C5 K4 1839 (vol. 1),The Saxons in England : A history of the English commonwealth till the period of the Norman conquest /,31796004738858,,,,,,1876.,"Kemble, John Mitchell, 1807-1857.",No,Canaday Library,Stacks (Monographs),D,DA,1870s,English,enk,,
BMC-DF-0035,DF757 .F5 (vol. 2),"A history of Greece, from its conquest by the Romans to the present time, B.C. 146 to A.D. 1864;",31796001304902,,,,,,1877.,"Finlay, George, 1799-1875.",No,Carpenter Library,Stacks,D,DF,1870s,English,enk,,
BMC-DG-0050,DG416 .H3 1877,"Handbook for travellers in Northern Italy : comprising Turin, Milan, Pavia, Cremona, the Italian lakes, Bergamo, Brescia, Verona, Mantua, Vicenza, Padua, Venice, Ferrara, Bologna, Ravenna, Rimini, Modena, Parma, Piacenza, Genoa, the Riviera, and the intermediate towns and routes.",31796100034137,,,,,,1877.,,No,Carpenter Library,Stacks,D,DG,1870s,English,enk,,
BMC-DS-0003,DS48.5 .T43 (vol. 2),"Journey in the Caucasus, Persia, and Turkey in Asia,",31796001254123,,,,,,1875.,"Thielmann, Max Franz Guido, freiherr von, 1846-",No,Canaday Library,Stacks (Monographs),D,DS,1870s,English,enk,,
BMC-DS-0037,DS119.8.P42 W5 1871,Phoenicia and Israel : A historical essay /,31796004934424,,,,,,1871.,"Wilkins, Augustus S. d. 1905. (Augustus Samuel),",No,Canaday Library,Stacks (Monographs),D,DS,1870s,English,enk,,
BMC-DT-0018,DT83 .S54 1870 (vol. 1),"The history of Egypt : from the earliest times till the conquest by the Arabs, A. D. 640.",31796000930525,,,,,,1905.,"Sharpe, Samuel, 1799-1881.",No,Canaday Library,Stacks (Monographs),D,DT,1870s,English,enk,,
BMC-PR-0025,PR625 .W3 1875 (vol. 1),History of English dramatic literature to the death of Queen Anne.,3.1796E+13,,,,,,1875,"Ward, Adolphus William, Sir, 1837-1924.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0033,PR1119 .E5 v.17-18,"The complaynt of Scotlande wyth ane exortatione to the thre estaits to be vigilante in the deffens of their public veil. 1549 : with an appendix of contemporary English tracts, viz. The just declaration of Henry VII (1542), The exhortation of James Harrysone, Scottisheman (1547), The epistle of the Lord Protector Somerset (1548). The epitome of Nicolas Bodrugan alias Adams (1548) /",3.17961E+13,,,,,,1872,,No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0039,PR1125 .S6 v.13,Miscellaneous works of George Wither,3.1796E+13,,,,,,1872-78.,"Wither, George, 1588-1667.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0041,PR1125 .S6 v.26-27,"Halelviah or, Britans second remembrancer (1641) /",3.1796E+13,,,,,,1879,"Wither, George, 1588-1667.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0044,PR1125 .S6 v.7,Works of John Taylor the Water poet not included in the folio volume of 1630,3.1796E+13,,,,,,1870-78.,"Taylor, John, 1580-1653.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0049,PR1181 .R89 (vol. 1),The Roxburghe ballads /,3.1796E+13,,,,,,1873-1874.,,No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0091,PR2245.A5 G8 1872 (vol. 1),Complete poems ... /,3.1796E+13,,,,,,1872-73.,"Donne, John, 1572-1631.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0092,PR2255.A5 H6 1876 (vol. 2),Complete works ... /,3.1796E+13,,,,,,1876,"Drayton, Michael, 1563-1631.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0093,PR2255.A5 H6 1876 (vol. 3),Complete works ... /,3.1796E+13,,,,,,1876,"Drayton, Michael, 1563-1631.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0136,PR2759 .W75 1876 (vol. 4),Select plays /,3.1796E+13,,,,,,1876-,"Shakespeare, William, 1564-1616.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0137,PR2759 .W75 1876 (vol. 10),Select plays /,3.1796E+13,,,,,,1876-,"Shakespeare, William, 1564-1616.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-PR-0213,PR3620 .E71 (vol. 4),The works .,3.1796E+13,,,,,,1871-1889.,"Pope, Alexander, 1688-1744.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,enk,,
BMC-D-0017,D5 .B4 v.28 pt.1 f,Les arts à la cour des papes pendant le XVe et le XVIe siècle: recueil de documents inédits tirés des archives et des bibliothèques romaines /,3.17961E+13,It’s a facsimile  / photocopy,,,,,1878-1882.,"Müntz, Eugène, 1845-1902.",No,Carpenter Library,Folio,D,D,1870s,French,fr ,,
BMC-DC-0040,DC111.A2 S28,Correspondance des Saulx-Tavanes au XVIe siècle.,31796101428049,,,,,,1877.,"Saulx-Tavannes, Gaspard de, seigneur de Tavannes, 1509-1573.",No,Canaday Library,Stacks (Monographs),D,DC,1870s,French,fr ,,
BMC-DC-0050,DC122.9.B3 A3 1870 (vol. 3),Journal de ma vie : mémoires du maréchal de Bassompierre.,31796002094429,,,,,,1870-77.,"Bassompierre, François de, 1579-1646.",No,Canaday Library,Stacks (Monographs),D,DC,1870s,French,fr ,,
BMC-DC-0061,DC131.A2 B6 v.11,Mémoires du général Dumouriez pour servir à l'histoire de la Convention nationale /,31796005237033,,,,,,"1878-86. (v. 1, 1886)","Dumouriez, Charles François Du Périer, 1739-1823.",No,Canaday Library,Stacks (Monographs),D,DC,1870s,French,fr ,,
BMC-DC-0066,DC137.5 .F3 (vol. 2),Le comte de Fersen et la cour de France.,31796001144654,,,,,,1877-1878.,"Fersen, Hans Axel von, greve, 1755-1810.",No,Canaday Library,Stacks (Monographs),D,DC,1870s,French,fr ,,
BMC-DC-0070,DC146.D5 C5 1875,"Camille Desmoulins, Lucile Desmoulins : étude sur les Dantonistes, d'après des documents nouveaux & inédits.",31796004501330,,,,,,1875.,"Claretie, Jules, 1840-1913.",No,Canaday Library,Stacks (Monographs),D,DC,1870s,French,fr ,,
BMC-DT-0016,DT83 .C5,Etudes sur l'antiquité historique : d'aprés les sources égyptiennes et les monuments reputés préhistoriques.,31796100423579,,,,,,1873.,"Chabas, François Joseph, 1817-1882.",No,Canaday Library,Stacks (Monographs),D,DT,1870s,French,fr ,,
BMC-BR-0024,BR60 .M35 v.175,"Hugonis de S. Victore canonici regularis S. Victoris Parisiensis : tum pietate, tum doctrina insignis opera omnia; tribus tomis digesta ex manuscriptis ejusdem operibus quae in Bibliotheca Victorina servantur accurate castigata et emendata, cum vita ipsius antehac nusquam edita /",3.1796E+13,,,,,,1879-1880.,"Hugh, of Saint-Victor, 1096?-1141.",No,Carpenter Library,Stacks,B,BR,1870s,Latin,fr ,,
BMC-BR-0087,BR350.H8 S8 1871,Ulrich von Hutten /,3.17961E+13,,,,,,1871,"Strauss, David Friedrich, 1808-1874.",No,Canaday Library,Stacks (Monographs),B,BR,1870s,German,ge ,,
BMC-DD-0036,DD150.3 .W5 (vol. 2),Phillipp von Schwaben und Otto IV von Braunschweig ..,31796002103055,,,,,,1873-78.,"Winkelmann, Eduard August.",No,Canaday Library,Stacks (Monographs),D,DD,1870s,German,ge ,,
BMC-DG-0038,DG275 .W32 (vol. 1),Die stadt Athen im alterthum.,31796003605330,Part of the map is detached and fell out upon opening (in the back),,,,,1874-90.,"Wachsmuth, Curt, 1837-1905.",No,Carpenter Library,"Stacks (checks out only to faculty, staff, and Carpenter carrels)",D,DG,1870s,German,ge ,,
BMC-PR-0138,PR2781 .S3 1874 (vol. 5),Dramatische werKe /,3.1796E+13,,,,,,1874,"Shakespeare, William, 1564-1616.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,German,ge ,,
BMC-BR-0105,BR1035 .M6,Geschichte der evangelischen Flüchtlinge in der Schweiz /,3.17961E+13,,,,,,1876,"Mörikofer, Johann Kaspar, 1799-1877.",No,Canaday Library,Stacks (Monographs),B,BR,1870s,German,gw ,,
BMC-BV-0030,BV4207 .N42 (vol. 2),Zur Geschichte der Predigt : Charakterbilder der bedeutendsten Kanselredner /,3.1796E+13,,,,,,1879,"Nebe, August, 1826-1895.",No,Canaday Library,Stacks (Monographs),B,BV,1870s,German,gw ,,
BMC-PS-0031,PS1829 .I4 1874,Idyls of the foothills : In prose and verse /,31796102675853,,,,,,1874,"Harte, Bret, 1836-1902.",No,Canaday Library,Stacks (Monographs),P,PS,1870s,German,gw ,,
BMC-DG-0019,DG83.5.A1 S3,Notitia dignitatum : accedunt Notitia urbis Constantinopolitanae et laterculi prouinciarum /,31796102919624,,,,,,1876.,,No,Carpenter Library,Stacks,D,DG,1870s,Latin,gw ,,
BMC-BT-0009,BT180.N2 B8,The Chinese term for God : A letter to the Protestant missionaries of China.,3.17961E+13,,,,,,1877,"Burdon, John Shaw, bp., d. 1907.",No,Canaday Library,Stacks (Monographs),B,BT,1870s,English,hk ,,
BMC-DA-0071,DA28.4 .C35 1874 (vol. 1),Lives of the lord chancellors and keepers of the great seal of England: from the earliest times till the reign of Queen Victoria /,31796001979000,,,B_Images/BMC-DA-0071.Image_1.155535.jpg,,,1874-1875.,"Campbell, John Campbell, Baron, 1779-1861.",No,Canaday Library,Stacks (Monographs),D,DA,1870s,English,mau,,
BMC-PS-0033,PS1850 .E76 (vol. 3),[Works],3.1796E+13,,,,,,1876-1886 [c1851-1882],"Hawthorne, Nathaniel, 1804-1864.",No,Canaday Library,Stacks (Monographs),P,PS,1870s,English,mau,,
BMC-PS-0034,PS1850 .E76 (vol. 18),[Works],3.1796E+13,,,,,,1876-1886 [c1851-1882],"Hawthorne, Nathaniel, 1804-1864.",No,Canaday Library,Stacks (Monographs),P,PS,1870s,English,mau,,
BMC-PS-0035,PS1850 .E76 (vol. 15),[Works],3.1796E+13,,,,,,1876-1886 [c1851-1882],"Hawthorne, Nathaniel, 1804-1864.",No,Canaday Library,Stacks (Monographs),P,PS,1870s,English,mau,,
BMC-PS-0041,PS1902 .P5 1882,Pike County ballads and other pieces /,3.17961E+13,,,,,,1882,"Hay, John, 1838-1905.",No,Canaday Library,Stacks (Monographs),P,PS,1870s,English,mau,,
BMC-DJ-0010,DJ411.A55 G7 (vol. 5),Geschiedenis van Amsterdam /,31796000784922,,,,,,1879-93.,"Gouw, J. ter 1814-1894. (Johannes),",No,Canaday Library,Stacks (Monographs),D,DJ,1870s,Dutch,ne ,,
BMC-BS-0054,BS2615 .R8 (vol. 2),"Expository thoughts on the Gospel : for family and private use, with text complete /",3.1796E+13,,,,,,1876,"Ryle, J. C. 1816-1900. (John Charles),",No,Canaday Library,Stacks (Monographs),B,BS,1870s,English,nyu,,
BMC-DU-0007,DU800 .B43,The mutineers of the Bounty and their descendants in Pitcairn and Norfolk islands.,31796100260419,,,,,,1871.,"Belcher, Diana Jolliffe, Lady, 1805?-1890.",No,Canaday Library,Stacks (Monographs),D,DU,1870s,English,nyu,,
BMC-E-0084,E340.W4 C92 (vol. 2),Life of Daniel Webster.,3.1796E+13,,,,,,1870,"Curtis, George Ticknor, 1812-1894.",No,Canaday Library,Stacks (Monographs),E,E,1870s,English,nyu,,
BMC-E-0096,E467.1.S55 S52 (vol. 1),Memoirs of General William T. Sherman /,3.1796E+13,,,,,,1875,"Sherman, William T. 1820-1891. (William Tecumseh),",No,Canaday Library,Stacks (Monographs),E,E,1870s,English,nyu,,
BMC-E-0114,E682 .H85,Sketch of the life and character of Rutherford B. Hayes /,3.17961E+13,,,,,,1876,"Howells, William Dean, 1837-1920.",No,Canaday Library,Stacks (Monographs),E,E,1870s,English,nyu,,
BMC-PR-0010,PR165 .D43 1874 (vol. 1),Amenities of literature : consisting of sketches and characters of English literature /,3.1796E+13,,,,,,1874,"Disraeli, Isaac, 1766-1848.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,nyu,,
BMC-PR-0183,PR3406 .M5 1879,"Daniel Defoe,",3.17961E+13,,,,,,1879,"Minto, William, 1845-1893.",No,Canaday Library,Stacks (Monographs),P,PR,1870s,English,nyu,,
BMC-BR-0059,BR95 .B6 1874a,"Dictionary of sects, heresies, ecclesiastical parties, and schools of religious thought,",3.17961E+13,,,,,,1874,"Blunt, John Henry, 1823-1884.",No,Canaday Library,Stacks (Monographs),B,BR,1870s,English,pau,,
BMC-BR-0010,BR60 .A4 v.10,Writings of Origen /,3.1796E+13," 2 versions of the same v 10, neither have matching barcode but cop.2 is close",B_Images/BMC-BR-0010.Image_barcode.173552.jpg,,,,1871-72.,Origen.,No,Carpenter Library,Stacks,B,BR,1870s,NA,stk,,
BMC-BR-0009,BR60 .A4 v.1,The writings of the Apostolic fathers /,3.1796E+13,,,,,,1873,,No,Carpenter Library,Stacks,B,BR,1870s,English,stk,,
BMC-BR-0012,BR60 .A4 v.16,Apocryphal gospels : acts & revelations.,3.1796E+13,,,,,,1870,"Walker, Alexander tr.",No,Carpenter Library,Stacks,B,BR,1870s,English,stk,,
BMC-BR-0035,BR65.A5 E5 (vol. 2),The works of Aurelius Augustine ... : A new translation /,3.1796E+13,,,,,,1872-[1934],"Augustine, of Hippo, Saint, 354-430.",No,Carpenter Library,Stacks,B,BR,1870s,English,stk,,
BMC-DT-0003,DT54 .S47 (vol. 1),Conversations and journals in Egypt and Malta /,31796002111421,,B_Images/BMC-DT-0003.Image_barcode.205835.jpg,B_Images/BMC-DT-0003.Image_1.205835.jpg,B_Images/BMC-DT-0003.Image_2.205835.jpg,B_Images/BMC-DT-0003.Image_3.205837.jpg,1882.,"Senior, Nassau William, 1790-1864.",Yes,Canaday Library,Stacks (Monographs),D,DT,1880s,English,enk,,
BMC-PR-0052,PR1260 .Y67 1885,"York plays: the plays performed by the crafts or mysteries of York, on the day of Corpus Christi in the 14th, 15th, and 16th centuries /",3.17961E+13,,B_Images/BMC-PR-0052.Image_barcode.171818.jpg,B_Images/BMC-PR-0052.Image_1.163900.jpg,B_Images/BMC-PR-0052.Image_2.171818.jpg,,1885,,Yes,Canaday Library,Stacks (Monographs),P,PR,1880s,English,enk,,
BMC-DC-0064,DC131.A2 B6 v.2,"Mémoires secrets sur le règne de Louis XIV, la régence et le règne de Louis XV /",31796100425863,,B_Images/BMC-DC-0064.Image_barcode.183012.jpg,B_Images/BMC-DC-0064.Image_1.182950.jpg,,,1881.,"Duclos, Charles Pinot-, 1704-1772.",Yes,Canaday Library,Stacks (Monographs),D,DC,1880s,French,fr ,,
BMC-DS-0001,DS8 .G27 1884 (vol. 1),L'Orient /,31796001994009,,B_Images/BMC-DS-0001.Image_barcode.202156.jpg,B_Images/BMC-DS-0001.Image_1.202404.jpg,B_Images/BMC-DS-0001.Image_2.202413.jpg,B_Images/BMC-DS-0001.Image_3.202426.jpg,1884.,"Gautier, Théophile, 1811-1872.",Yes,Canaday Library,Stacks (Monographs),D,DS,1880s,French,fr ,,
BMC-DG-0016,DG77 .M352 (vol. 4),Handbuch der römischen alterthümer /,31796003130347,,B_Images/BMC-DG-0016.Image_barcode.175509.jpg,B_Images/BMC-DG-0016.Image_1.174935.jpg,B_Images/BMC-DG-0016.Image_2.175458.jpg,,1881-88.,"Marquardt, Joachim, 1812-1882.",Yes,Carpenter Library,"Stacks (checks out only to faculty, staff, and Carpenter carrels)",D,DG,1880s,German,ge ,,
BMC-E-0088,E415.9.L38 L4,Life of Amos A. Lawrence : with extracts from his diary and correspondence /,3.17961E+13,,B_Images/BMC-E-0088.Image_barcode.011648.jpg,B_Images/BMC-E-0088.Image_1.011700.jpg,,,1888,"Lawrence, William, 1850-1941.",Yes,Canaday Library,Stacks (Monographs),E,E,1880s,English,mau,,
BMC-PR-0173,PR3316.A4 Z554 (vol. 2),"The diary and letters of Frances Burney, Madame d'Arblay /",3.1796E+13,,B_Images/BMC-PR-0173.Image_barcode.191638.jpg,B_Images/BMC-PR-0173.Image_1.191645.jpg,B_Images/BMC-PR-0173.Image_2.191728.jpg,B_Images/BMC-PR-0173.Image_3.191728.jpg,1880,"Burney, Fanny, 1752-1840.",Yes,Canaday Library,Stacks (Monographs),P,PR,1880s,English,mau,,
BMC-PS-0026,PS1620 .A1 1880,"Miscellanies : embracing Nature, Addresses, and Lectures.",3.17961E+13,,B_Images/BMC-PS-0026.Image_barcode.211614.jpg,B_Images/BMC-PS-0026.Image_1.211603.jpg,,,1880,"Emerson, Ralph Waldo, 1803-1882.",Yes,Canaday Library,Stacks (Monographs),P,PS,1880s,English,mau,,
BMC-BT-0006,BT110 .E2,"Observations concerning the Scripture oeconomy of the Trinity and covenant of redemption,",3.1796E+13,,B_Images/BMC-BT-0006.Image_barcode.171453.jpg,B_Images/BMC-BT-0006.Image_1.171438.jpg,B_Images/BMC-BT-0006.Image_2.171445.jpg,,1880,"Edwards, Jonathan, 1703-1758.",Yes,Canaday Library,Stacks (Monographs),B,BT,1880s,English,nyu,,
BMC-E-0086,E359.5.N6 G89 (vol. 1),"New York city and vicinity during the war of 1812-15, being a military, civic and financial local history of that period,",3.1796E+13,Muddy paw prints!! ,B_Images/BMC-E-0086.Image_barcode.011554.jpg,B_Images/BMC-E-0086.Image_1.011608.jpg,,,1889-95.,"Guernsey, R. S. 1836-1918. (Rocellus Sheridan),",Yes,Canaday Library,"Stacks (Monographs, Non-Circ)",E,E,1880s,English,nyu,,
BMC-PR-0008,PR110.L6 H8 1888,Literary essays /,3.17961E+13,,B_Images/BMC-PR-0008.Image_barcode.163853.jpg,,,,"1888, t.p. 1903.","Hutton, Richard Holt, 1826-1897.",Yes,Canaday Library,Stacks (Monographs),P,PR,1880s,English,nyu,,
BMC-PR-0188,PR3411 .S3 1882 (vol. 11),Works: with notes ... and a life of the author /,3.1796E+13,,B_Images/BMC-PR-0188.Image_barcode.194330.jpg,B_Images/BMC-PR-0188.Image_1.194214.jpg,B_Images/BMC-PR-0188.Image_2.194729.jpg,B_Images/BMC-PR-0188.Image_3.194729.jpg,1882-93.,"Dryden, John, 1631-1700.",Yes,Canaday Library,Stacks (Monographs),P,PR,1880s,NA,stk,,
BMC-DA-0038,DA25 .B5 v.78 (vol. pt. 2),"Vetus registrum Sarisberiense, alias dictum Registrum S. Osmundi, episcopi : the register of S. Osmund /",31796004353377,,B_Images/BMC-DA-0038.Image_barcode.203100.jpg,B_Images/BMC-DA-0038.Image_1.203110.jpg,B_Images/BMC-DA-0038.Image_2.203702.jpg,B_Images/BMC-DA-0038.Image_3.203712.jpg,1883-84.,"Osmund, St., bp. of Salisbury.",Yes,Canaday Library,Stacks (Monographs),D,DA,1880s,Latin,enk,,
BMC-DC-0043,DC112.A6 R8 (vol. 2),Antoine de Bourbon et Jeanne d'Albret : suite de la mariage de Jeanne d'Albret /,31796005252958,,B_Images/BMC-DC-0043.Image_barcode.170811.jpg,B_Images/BMC-DC-0043.Image_1.171417.jpg,B_Images/BMC-DC-0043.Image_2.171423.jpg,,1881-1886.,"Ruble, Alphonse, baron de, 1831-1898.",Yes,Canaday Library,Stacks (Monographs),D,DC,1880s,French,fr ,,
BMC-D-0001,D1 .H5 (vol. ser. 3 v. 10),Deutsche Zeitschrift für Geschichtswissenschaft.,3.1796E+13,,,,,,1889-1898.,,No,Canaday Library,Stacks (Monographs),D,D,1880s,NA,NA,,
BMC-D-0002,D1 .H5 (vol. ser. 3 v. 1),Deutsche Zeitschrift für Geschichtswissenschaft.,3.1796E+13,,,,,,1889-1898.,,No,Canaday Library,Stacks (Monographs),D,D,1880s,NA,NA,,
BMC-DK-0005,DK131 .S39 (vol. 1),"Peter the Great, emperor of Russia : a study of historical biography /",31796003393879,,,,,,1884.,"Schuyler, Eugene, 1840-1890.",No,Canaday Library,Stacks (Monographs),D,DK,1880s,NA,NA,,
BMC-DA-0114,DA447.P4 A4 1884 (vol. 4),"Diary and correspondence of Samuel Pepys, Esq., F.R.S. : from his ms. cypher in the Pepysian library /",31796000793022,,,,,,1884.,"Pepys, Samuel, 1633-1703.",No,Canaday Library,Stacks (Monographs),D,DA,1880s,English,NA,,
